Date,Ticker,Action,Shares,Price,Total
1992-10-06,Stock_11,SELL,100,167.29128729091622,16729.128729091623
1992-10-07,Stock_06,BUY,100,100.97995065741696,-10097.995065741696
1992-10-07,Stock_08,SELL,100,121.97487376432623,12197.487376432624
1992-10-09,Stock_14,BUY,100,115.10508377001028,-11510.508377001028
1992-10-09,Stock_15,SELL,100,42.45043844660413,4245.043844660413
1992-10-13,Stock_06,BUY,100,100.95926405929644,-10095.926405929644
1992-10-13,Stock_08,SELL,100,121.92462855297322,12192.462855297323
1992-10-14,Stock_06,SELL,100,99.88345428278228,9988.345428278228
1992-10-14,Stock_08,BUY,100,121.37205222799648,-12137.205222799648
1992-10-16,Stock_14,SELL,100,110.84598224507552,11084.598224507552
1992-10-16,Stock_15,BUY,100,40.54042336939795,-4054.042336939795
1992-10-20,Stock_02,BUY,100,135.59391814589816,-13559.391814589815
1992-10-20,Stock_03,SELL,100,147.26179360620554,14726.179360620554
1992-10-21,Stock_10,BUY,100,150.99826438237852,-15099.826438237853
1992-10-21,Stock_11,BUY,100,168.90822345931312,-16890.822345931312
1992-10-21,Stock_14,SELL,200,116.85241955004284,23370.483910008566
1992-10-22,Stock_01,SELL,100,89.20122707770093,8920.122707770093
1992-10-22,Stock_10,BUY,100,152.00045618873924,-15200.045618873923
1992-10-23,Stock_01,SELL,100,86.54484144423101,8654.4841444231
1992-10-23,Stock_11,BUY,100,168.28631779713297,-16828.631779713298
1992-10-27,Stock_11,SELL,100,165.42558885764726,16542.558885764727
1992-10-27,Stock_14,BUY,100,108.77104390320493,-10877.104390320492
1992-10-28,Stock_10,SELL,100,144.14991320176017,14414.991320176017
1992-10-28,Stock_14,BUY,100,105.38555793247372,-10538.555793247371
1992-10-29,Stock_14,BUY,100,106.47768204685364,-10647.768204685364
1992-10-29,Stock_15,SELL,100,39.143070909809005,3914.3070909809003
1992-11-02,Stock_14,SELL,100,105.1671802118292,10516.71802118292
1992-11-02,Stock_15,BUY,100,38.61589450510389,-3861.589450510389
1992-11-04,Stock_01,SELL,200,88.8080947995944,17761.61895991888
1992-11-04,Stock_06,SELL,100,100.64894867606591,10064.894867606592
1992-11-04,Stock_08,BUY,100,117.50379611999682,-11750.379611999682
1992-11-04,Stock_10,BUY,100,141.56091191573492,-14156.091191573492
1992-11-04,Stock_11,BUY,100,160.20161840187686,-16020.161840187686
1992-11-05,Stock_10,BUY,200,145.23560941946425,-29047.12188389285
1992-11-05,Stock_14,SELL,200,111.71965013509184,22343.930027018367
1992-11-09,Stock_01,BUY,100,89.91314799314874,-8991.314799314874
1992-11-09,Stock_10,SELL,100,150.7476903926183,15074.76903926183
1992-11-12,Stock_11,SELL,100,173.5102696996318,17351.02696996318
1992-11-12,Stock_14,BUY,200,110.43892737751784,-22087.78547550357
1992-11-12,Stock_15,SELL,100,43.017837681120255,4301.783768112025
1992-11-13,Stock_10,SELL,100,152.41805635996624,15241.805635996625
1992-11-13,Stock_11,BUY,100,173.88345020348302,-17388.3450203483
1992-11-18,Stock_02,BUY,100,149.36795197393292,-14936.795197393292
1992-11-18,Stock_03,SELL,100,173.07364162365388,17307.36416236539
1992-11-18,Stock_14,SELL,100,109.13230493461296,10913.230493461297
1992-11-18,Stock_15,BUY,100,40.86518676646265,-4086.518676646265
1992-12-02,Stock_06,BUY,100,103.1315127704664,-10313.15127704664
1992-12-02,Stock_08,SELL,100,119.09568097890538,11909.568097890538
1992-12-02,Stock_11,BUY,100,173.1371634088668,-17313.71634088668
1992-12-02,Stock_14,SELL,100,108.6778338207106,10867.78338207106
1992-12-09,Stock_02,SELL,100,130.76403703063588,13076.403703063588
1992-12-09,Stock_03,BUY,100,157.2582748216653,-15725.82748216653
1992-12-10,Stock_14,SELL,100,104.4170444658149,10441.704446581489
1992-12-10,Stock_15,BUY,100,38.28201124038488,-3828.201124038488
1992-12-11,Stock_01,BUY,100,93.43458303117076,-9343.458303117077
1992-12-11,Stock_11,SELL,100,165.7987137016838,16579.87137016838
1992-12-16,Stock_10,BUY,100,153.3367524343736,-15333.675243437361
1992-12-16,Stock_11,BUY,100,167.5400495557883,-16754.00495557883
1992-12-16,Stock_14,SELL,200,106.91671409599697,21383.34281919939
1992-12-18,Stock_06,SELL,100,104.53202254207356,10453.202254207356
1992-12-18,Stock_08,BUY,100,115.55241045427096,-11555.241045427096
1992-12-18,Stock_10,SELL,100,146.655427435222,14665.5427435222
1992-12-18,Stock_14,BUY,100,103.2808732230356,-10328.08732230356
1992-12-21,Stock_01,SELL,100,91.7659157506029,9176.59157506029
1992-12-21,Stock_10,BUY,100,141.0597726156045,-14105.977261560449
1992-12-21,Stock_11,SELL,100,156.7189652469394,15671.89652469394
1992-12-21,Stock_14,BUY,100,98.56561929621417,-9856.561929621417
1992-12-22,Stock_14,BUY,100,93.9639929608332,-9396.39929608332
1992-12-22,Stock_15,SELL,100,35.29466435161084,3529.466435161084
1992-12-23,Stock_10,BUY,100,138.47078868835928,-13847.078868835928
1992-12-23,Stock_11,SELL,100,154.231370428126,15423.137042812601
1992-12-25,Stock_01,SELL,100,93.41262545246744,9341.262545246744
1992-12-25,Stock_02,SELL,100,129.7164427917318,12971.644279173179
1992-12-25,Stock_03,BUY,100,144.8745565579656,-14487.45565579656
1992-12-25,Stock_10,SELL,100,143.81582612126653,14381.582612126653
1992-12-25,Stock_14,BUY,200,96.97491806174318,-19394.983612348635
1992-12-29,Stock_01,BUY,100,93.11619813997255,-9311.619813997255
1992-12-29,Stock_11,SELL,100,163.06236589463413,16306.236589463413
1992-12-30,Stock_01,BUY,100,92.90763219968665,-9290.763219968665
1992-12-30,Stock_10,SELL,200,145.31912251019762,29063.824502039522
1992-12-30,Stock_11,BUY,100,160.82350551078548,-16082.350551078547
1993-01-06,Stock_02,BUY,100,137.09285501182174,-13709.285501182174
1993-01-06,Stock_03,SELL,100,162.33112523783882,16233.112523783882
1993-01-07,Stock_10,BUY,100,149.7455333038176,-14974.553330381761
1993-01-07,Stock_11,SELL,100,171.27144642232625,17127.144642232626
1993-01-08,Stock_06,BUY,100,106.00219059668156,-10600.219059668156
1993-01-08,Stock_08,SELL,100,113.33129582934494,11333.129582934494
1993-01-08,Stock_10,BUY,100,149.32795049137064,-14932.795049137065
1993-01-08,Stock_14,SELL,100,99.1337114595804,9913.371145958039
1993-01-11,Stock_01,BUY,100,96.13520216035243,-9613.520216035244
1993-01-11,Stock_11,SELL,100,175.7491115302089,17574.91115302089
1993-01-13,Stock_11,BUY,100,176.3710357456606,-17637.10357456606
1993-01-13,Stock_14,SELL,200,103.7353247110082,20747.06494220164
1993-01-13,Stock_15,BUY,100,38.24686545029895,-3824.6865450298947
1993-01-14,Stock_01,BUY,100,98.80286939278132,-9880.286939278132
1993-01-14,Stock_10,SELL,200,159.34993799009803,31869.987598019605
1993-01-14,Stock_11,BUY,100,176.3710357456606,-17637.10357456606
1993-01-14,Stock_14,BUY,100,102.25829031983724,-10225.829031983725
1993-01-14,Stock_15,SELL,100,36.25236884993072,3625.2368849930717
1993-01-15,Stock_14,SELL,100,102.76956541649494,10276.956541649493
1993-01-15,Stock_15,BUY,100,35.988784129772746,-3598.878412977275
1993-01-18,Stock_01,SELL,100,100.2409976256621,10024.099762566211
1993-01-18,Stock_11,BUY,100,176.74417914296873,-17674.41791429687
1993-01-20,Stock_01,SELL,100,104.8518096367993,10485.18096367993
1993-01-20,Stock_10,BUY,100,162.69061784845383,-16269.061784845382
1993-01-21,Stock_06,SELL,100,112.03006506964928,11203.006506964928
1993-01-21,Stock_08,BUY,100,115.23510836499582,-11523.510836499583
1993-01-28,Stock_02,BUY,100,133.49459567285257,-13349.459567285257
1993-01-28,Stock_09,SELL,100,156.85892720857225,15685.892720857226
1993-02-02,Stock_14,BUY,100,103.56491276274214,-10356.491276274213
1993-02-02,Stock_15,SELL,100,37.49124315113261,3749.1243151132608
1993-02-03,Stock_02,SELL,100,132.5950681934889,13259.506819348891
1993-02-03,Stock_09,BUY,100,152.44039241492408,-15244.039241492408
1993-02-08,Stock_02,SELL,100,136.55305484815537,13655.305484815537
1993-02-08,Stock_03,BUY,100,155.4678659097096,-15546.786590970958
1993-02-10,Stock_06,BUY,100,114.86544192596575,-11486.544192596575
1993-02-10,Stock_08,SELL,100,114.8649091497407,11486.49091497407
1993-02-17,Stock_01,SELL,100,109.48455593359309,10948.45559335931
1993-02-17,Stock_06,SELL,100,115.30653993547358,11530.653993547357
1993-02-17,Stock_08,BUY,100,111.69189834031488,-11169.189834031487
1993-02-17,Stock_10,BUY,200,155.8422666678355,-31168.4533335671
1993-02-17,Stock_11,SELL,100,175.12722442130027,17512.722442130027
1993-02-18,Stock_01,SELL,100,110.32985283453084,11032.985283453085
1993-02-18,Stock_10,SELL,100,157.26202392786317,15726.202392786317
1993-02-18,Stock_11,BUY,200,176.74417914296873,-35348.83582859374
1993-02-24,Stock_06,BUY,100,117.6378563596806,-11763.785635968059
1993-02-24,Stock_08,SELL,100,117.40340653054648,11740.340653054647
1993-02-26,Stock_01,BUY,100,105.98254729653137,-10598.254729653136
1993-02-26,Stock_02,BUY,100,131.51555751906494,-13151.555751906493
1993-02-26,Stock_03,SELL,100,150.99183104700418,15099.183104700418
1993-02-26,Stock_11,SELL,100,172.63963887912266,17263.963887912265
1993-02-26,Stock_14,BUY,100,116.57442479670809,-11657.442479670808
1993-02-26,Stock_15,SELL,100,41.383584558584126,4138.3584558584125
1993-03-02,Stock_10,BUY,100,152.16751708776607,-15216.751708776606
1993-03-02,Stock_11,SELL,100,173.1371634088668,17313.71634088668
1993-03-04,Stock_02,SELL,100,137.99239245261967,13799.239245261966
1993-03-04,Stock_03,BUY,100,153.6774569977539,-15367.745699775389
1993-03-12,Stock_01,SELL,100,110.944657273875,11094.4657273875
1993-03-12,Stock_10,SELL,100,151.83343000727243,15183.343000727242
1993-03-12,Stock_11,BUY,200,173.88345020348302,-34776.6900406966
1993-03-17,Stock_01,BUY,100,112.17418074472528,-11217.418074472527
1993-03-17,Stock_11,SELL,100,175.2516055537363,17525.16055537363
1993-03-19,Stock_01,SELL,100,111.62527233453784,11162.527233453784
1993-03-19,Stock_02,BUY,100,139.98175065234943,-13998.175065234944
1993-03-19,Stock_03,SELL,100,153.857919747176,15385.7919747176
1993-03-19,Stock_06,SELL,100,124.49263676910294,12449.263676910294
1993-03-19,Stock_08,BUY,100,121.6341077764321,-12163.41077764321
1993-03-19,Stock_11,BUY,100,172.01773321694247,-17201.773321694247
1993-03-23,Stock_10,SELL,100,148.65979368916345,14865.979368916345
1993-03-23,Stock_14,BUY,100,109.41633793234288,-10941.633793234289
1993-03-25,Stock_14,SELL,100,108.84824576897664,10884.824576897663
1993-03-25,Stock_15,BUY,100,37.76362041265259,-3776.3620412652594
1993-03-29,Stock_01,BUY,100,112.10830800861532,-11210.830800861533
1993-03-29,Stock_10,BUY,100,146.40487080424182,-14640.487080424182
1993-03-29,Stock_11,SELL,200,176.99295996111235,35398.59199222247
1993-03-30,Stock_02,SELL,100,137.08812333052586,13708.812333052587
1993-03-30,Stock_09,BUY,100,169.61244262898612,-16961.24426289861
1993-03-30,Stock_14,BUY,100,99.6449930982147,-9964.499309821469
1993-03-30,Stock_15,SELL,100,37.25401167969854,3725.401167969854
1993-04-09,Stock_01,BUY,100,118.95865328921114,-11895.865328921114
1993-04-09,Stock_06,BUY,100,129.30624649923843,-12930.624649923842
1993-04-09,Stock_08,SELL,100,124.7014755837817,12470.14755837817
1993-04-09,Stock_10,SELL,100,156.84447583297626,15684.447583297626
1993-04-12,Stock_14,SELL,100,108.9050562937086,10890.50562937086
1993-04-12,Stock_15,BUY,100,39.53845669553244,-3953.845669553244
1993-04-13,Stock_01,BUY,100,118.98062639661228,-11898.062639661228
1993-04-13,Stock_10,BUY,100,156.59390184321603,-15659.390184321603
1993-04-13,Stock_11,SELL,100,191.79414774155663,19179.414774155663
1993-04-13,Stock_14,SELL,100,109.8708482981048,10987.084829810481
1993-04-15,Stock_02,BUY,100,141.2477991456078,-14124.779914560779
1993-04-15,Stock_09,SELL,100,171.83249783522092,17183.249783522093
1993-04-21,Stock_02,SELL,100,142.1520583062673,14215.20583062673
1993-04-21,Stock_03,BUY,100,145.5290139922803,-14552.90139922803
1993-04-22,Stock_02,SELL,100,142.1520583062673,14215.20583062673
1993-04-22,Stock_09,BUY,100,167.8363893475396,-16783.638934753963
1993-04-26,Stock_02,BUY,100,141.0668895371569,-14106.68895371569
1993-04-26,Stock_09,SELL,100,169.16844070419782,16916.844070419782
1993-04-29,Stock_02,SELL,100,144.68404571700663,14468.404571700663
1993-04-29,Stock_09,BUY,100,166.06035126019088,-16606.035126019087
1993-05-03,Stock_01,SELL,100,119.50756169939858,11950.756169939858
1993-05-03,Stock_11,BUY,100,195.40120058220165,-19540.120058220164
1993-05-12,Stock_10,SELL,100,156.84447583297626,15684.447583297626
1993-05-12,Stock_11,BUY,100,196.89377417143407,-19689.37741714341
1993-05-13,Stock_06,SELL,100,128.62466370943773,12862.466370943772
1993-05-13,Stock_08,BUY,100,119.57164419614368,-11957.164419614368
1993-05-14,Stock_11,SELL,100,197.8888046776508,19788.88046776508
1993-05-14,Stock_14,BUY,100,102.9968075154227,-10299.68075154227
1993-05-19,Stock_11,BUY,100,195.1524012107865,-19515.240121078652
1993-05-19,Stock_14,SELL,100,105.61009165309208,10561.009165309208
1993-05-20,Stock_02,BUY,100,153.00336746286752,-15300.336746286752
1993-05-20,Stock_06,BUY,100,125.32330092132084,-12532.330092132084
1993-05-20,Stock_08,SELL,100,119.30723923284847,11930.723923284848
1993-05-20,Stock_09,SELL,100,166.94837030386523,16694.837030386523
1993-05-21,Stock_01,BUY,100,113.84285578964204,-11384.285578964205
1993-05-21,Stock_11,SELL,100,194.03300812540527,19403.30081254053
1993-05-26,Stock_06,BUY,100,123.12427697426544,-12312.427697426545
1993-05-26,Stock_08,SELL,100,120.36489941933152,12036.489941933152
1993-05-28,Stock_10,BUY,100,149.1608895923438,-14916.088959234381
1993-05-28,Stock_11,SELL,100,192.66483422188043,19266.48342218804
1993-05-31,Stock_01,SELL,100,118.38778730032035,11838.778730032036
1993-05-31,Stock_11,BUY,100,194.654932340857,-19465.493234085698
1993-06-01,Stock_02,BUY,100,147.93941256425745,-14793.941256425745
1993-06-01,Stock_03,SELL,100,130.99126859512165,13099.126859512166
1993-06-07,Stock_02,SELL,100,156.2663946531005,15626.639465310049
1993-06-07,Stock_03,BUY,100,133.56563728535053,-13356.563728535053
1993-06-07,Stock_06,SELL,100,132.34617532618114,13234.617532618115
1993-06-07,Stock_08,BUY,100,126.8697031660533,-12686.97031660533
1993-06-10,Stock_02,BUY,100,155.53957852175304,-15553.957852175305
1993-06-10,Stock_03,SELL,100,141.59171240363057,14159.171240363057
1993-06-11,Stock_10,SELL,100,165.4466713541159,16544.66713541159
1993-06-11,Stock_11,BUY,100,213.0631544086748,-21306.315440867478
1993-06-14,Stock_10,SELL,100,165.53018444484928,16553.01844448493
1993-06-14,Stock_14,BUY,200,110.72298000117756,-22144.596000235513
1993-06-14,Stock_15,SELL,100,43.86132619659872,4386.132619659872
1993-06-15,Stock_06,BUY,100,128.67472675391744,-12867.472675391744
1993-06-15,Stock_08,SELL,100,131.73502875714038,13173.502875714039
1993-06-17,Stock_10,SELL,100,171.87747443984736,17187.747443984736
1993-06-17,Stock_11,BUY,100,213.93384088899853,-21393.384088899853
1993-06-18,Stock_10,BUY,100,173.04669242767486,-17304.669242767486
1993-06-18,Stock_14,SELL,100,119.30131689988812,11930.131689988812
1993-06-21,Stock_01,BUY,100,128.8828732438984,-12888.28732438984
1993-06-21,Stock_10,SELL,100,171.54338735935374,17154.338735935373
1993-06-30,Stock_01,SELL,100,127.96066270270774,12796.066270270774
1993-06-30,Stock_11,BUY,100,210.9486937105337,-21094.86937105337
1993-07-01,Stock_10,BUY,100,165.8642541665629,-16586.42541665629
1993-07-01,Stock_11,SELL,100,210.4511691807896,21045.116918078962
1993-07-02,Stock_06,SELL,100,121.3749260049986,12137.49260049986
1993-07-02,Stock_08,BUY,100,123.5909182713187,-12359.09182713187
1993-07-02,Stock_10,BUY,100,164.19390555799495,-16419.390555799495
1993-07-02,Stock_11,SELL,100,208.95861414482872,20895.86141448287
1993-07-07,Stock_10,BUY,100,164.69501881995535,-16469.501881995537
1993-07-07,Stock_11,SELL,100,214.6800905770717,21468.009057707168
1993-07-08,Stock_02,BUY,100,133.73491527551087,-13373.491527551087
1993-07-08,Stock_03,SELL,200,133.86849308759847,26773.698617519694
1993-07-08,Stock_09,BUY,100,147.41184498434475,-14741.184498434475
1993-07-09,Stock_01,SELL,100,129.56347277586343,12956.347277586343
1993-07-09,Stock_06,BUY,100,126.19105488849505,-12619.105488849505
1993-07-09,Stock_08,SELL,100,133.110051532852,13311.0051532852
1993-07-09,Stock_10,BUY,100,166.61590670072343,-16661.590670072343
1993-07-09,Stock_14,SELL,100,114.41565102480062,11441.565102480063
1993-07-09,Stock_15,BUY,100,45.24956923511716,-4524.956923511716
1993-07-13,Stock_01,SELL,100,130.2002347939109,13020.023479391091
1993-07-13,Stock_10,SELL,100,168.87086430320514,16887.086430320513
1993-07-13,Stock_11,BUY,200,214.05820346816307,-42811.64069363262
1993-07-14,Stock_02,SELL,100,134.93423212034608,13493.423212034608
1993-07-14,Stock_09,BUY,100,138.5316393535033,-13853.163935350329
1993-07-15,Stock_01,BUY,100,128.18026178278768,-12818.026178278767
1993-07-15,Stock_11,SELL,100,213.1875540943823,21318.755409438232
1993-07-16,Stock_01,BUY,100,128.18026178278768,-12818.026178278767
1993-07-16,Stock_10,SELL,100,167.20051569463718,16720.051569463718
1993-07-21,Stock_02,BUY,100,133.73491527551087,-13373.491527551087
1993-07-21,Stock_06,SELL,100,136.38485409506842,13638.485409506842
1993-07-21,Stock_08,BUY,100,140.24944937479853,-14024.944937479853
1993-07-21,Stock_09,SELL,100,144.30381631672887,14430.381631672886
1993-07-26,Stock_01,BUY,100,129.87088664205888,-12987.088664205889
1993-07-26,Stock_11,SELL,200,225.6255560183566,45125.111203671324
1993-07-26,Stock_14,BUY,100,116.2335747322696,-11623.35747322696
1993-07-29,Stock_02,SELL,100,133.9166417215749,13391.66417215749
1993-07-29,Stock_03,BUY,100,135.53430695389966,-13553.430695389965
1993-07-30,Stock_03,BUY,100,136.59433371880792,-13659.433371880792
1993-07-30,Stock_09,SELL,100,143.85978400374503,14385.978400374503
1993-07-30,Stock_10,SELL,100,173.54780568963525,17354.780568963524
1993-07-30,Stock_14,BUY,100,111.63193531293544,-11163.193531293544
1993-08-06,Stock_01,BUY,100,126.16029653601338,-12616.029653601337
1993-08-06,Stock_02,SELL,200,136.82395605413643,27364.791210827287
1993-08-06,Stock_03,BUY,100,132.50561052044227,-13250.561052044228
1993-08-06,Stock_09,BUY,100,135.42354990949636,-13542.354990949636
1993-08-06,Stock_10,SELL,100,172.37857034302772,17237.85703430277
1993-08-06,Stock_14,BUY,100,105.32601940350256,-10532.601940350256
1993-08-06,Stock_15,SELL,100,42.01620181574162,4201.6201815741615
1993-08-13,Stock_01,SELL,100,124.38184912627784,12438.184912627785
1993-08-13,Stock_02,BUY,200,129.19229204136187,-25838.458408272374
1993-08-13,Stock_03,SELL,100,132.0512953600299,13205.12953600299
1993-08-13,Stock_09,SELL,100,132.3154908536849,13231.549085368491
1993-08-13,Stock_11,BUY,100,223.262351608615,-22326.2351608615
1993-08-16,Stock_03,SELL,100,130.83979665414108,13083.979665414108
1993-08-16,Stock_09,BUY,100,126.98735380049207,-12698.735380049207
1993-08-19,Stock_14,SELL,100,107.20077326163326,10720.077326163326
1993-08-19,Stock_15,BUY,100,42.7806062096862,-4278.060620968619
1993-08-23,Stock_01,BUY,100,123.17425994108412,-12317.425994108411
1993-08-23,Stock_10,BUY,100,173.35916782702878,-17335.91678270288
1993-08-23,Stock_11,SELL,100,226.5652792220984,22656.52792220984
1993-08-23,Stock_14,SELL,100,110.09807731307936,11009.807731307936
1993-08-24,Stock_11,BUY,100,231.2501101600498,-23125.011016004977
1993-08-24,Stock_14,SELL,100,111.80239305503764,11180.239305503765
1993-08-31,Stock_01,SELL,200,127.8948443170401,25578.96886340802
1993-08-31,Stock_10,BUY,100,179.45725517588912,-17945.72551758891
1993-08-31,Stock_11,BUY,100,233.7227232120908,-23372.272321209082
1993-09-02,Stock_02,BUY,100,125.61184374693374,-12561.184374693374
1993-09-02,Stock_06,SELL,100,147.04265345131395,14704.265345131394
1993-09-02,Stock_08,BUY,100,148.49946502916148,-14849.94650291615
1993-09-02,Stock_09,SELL,100,131.07319103250427,13107.319103250427
1993-09-08,Stock_03,BUY,100,138.91211362182335,-13891.211362182336
1993-09-08,Stock_09,SELL,100,131.52363525474348,13152.363525474348
1993-09-09,Stock_06,BUY,100,148.17960398252708,-14817.960398252708
1993-09-09,Stock_08,SELL,100,152.9416438623856,15294.16438623856
1993-09-10,Stock_02,SELL,100,126.48948595512472,12648.948595512473
1993-09-10,Stock_09,BUY,100,131.07319103250427,-13107.319103250427
1993-09-15,Stock_03,BUY,100,137.06406282902097,-13706.406282902097
1993-09-15,Stock_09,SELL,100,131.97404908878715,13197.404908878716
1993-09-17,Stock_14,BUY,100,111.68877200557375,-11168.877200557376
1993-09-17,Stock_15,SELL,100,48.72016464373215,4872.016464373215
1993-09-21,Stock_01,BUY,200,115.22612113316012,-23045.224226632025
1993-09-21,Stock_10,SELL,100,176.843786689409,17684.3786689409
1993-09-21,Stock_11,SELL,100,232.81175757924336,23281.175757924335
1993-09-22,Stock_06,BUY,100,156.8819577251602,-15688.19577251602
1993-09-22,Stock_08,SELL,100,166.16278944312114,16616.278944312115
1993-09-24,Stock_10,SELL,100,178.93454759156907,17893.454759156906
1993-09-24,Stock_14,BUY,100,106.19898076004684,-10619.898076004683
1993-09-27,Stock_10,SELL,100,179.63146789228912,17963.14678922891
1993-09-27,Stock_14,BUY,100,107.87823418967808,-10787.823418967808
1993-09-29,Stock_02,BUY,100,125.97752800034664,-12597.752800034665
1993-09-29,Stock_09,SELL,100,141.43295232107317,14143.295232107317
1993-10-06,Stock_03,SELL,100,137.98809451683024,13798.809451683024
1993-10-06,Stock_09,BUY,100,138.27996431818082,-13827.996431818081
1993-10-08,Stock_01,SELL,100,118.04739824432542,11804.739824432541
1993-10-08,Stock_02,SELL,100,128.06192824480024,12806.192824480024
1993-10-08,Stock_09,BUY,100,138.73037815222452,-13873.037815222451
1993-10-08,Stock_11,BUY,200,231.2501101600498,-46250.022032009954
1993-10-08,Stock_14,SELL,100,109.55752687116886,10955.752687116887
1993-10-14,Stock_10,BUY,100,188.3430063688496,-18834.30063688496
1993-10-14,Stock_11,SELL,100,237.75690947023915,23775.690947023915
1993-10-15,Stock_01,BUY,100,115.08606004326296,-11508.606004326297
1993-10-15,Stock_11,SELL,200,237.8870606701256,47577.41213402512
1993-10-15,Stock_14,BUY,100,107.76245428793855,-10776.245428793854
1993-10-19,Stock_03,SELL,100,145.9963020361576,14599.63020361576
1993-10-19,Stock_09,BUY,100,140.5320942647903,-14053.209426479028
1993-10-21,Stock_03,BUY,100,146.76633263693736,-14676.633263693737
1993-10-21,Stock_09,SELL,100,144.58589474167223,14458.589474167224
1993-10-25,Stock_06,SELL,100,156.9189490715812,15691.894907158121
1993-10-25,Stock_08,BUY,100,170.73750350773688,-17073.750350773687
1993-10-25,Stock_14,SELL,100,107.70454471113902,10770.454471113902
1993-10-25,Stock_15,BUY,100,53.64050909406459,-5364.050909406459
1993-10-26,Stock_01,SELL,100,116.41980436946496,11641.980436946496
1993-10-26,Stock_10,BUY,100,187.6460860681296,-18764.60860681296
1993-10-28,Stock_01,SELL,100,118.024796224663,11802.4796224663
1993-10-28,Stock_11,BUY,100,235.41446617135617,-23541.446617135618
1993-10-29,Stock_02,BUY,100,129.96343655537586,-12996.343655537587
1993-10-29,Stock_09,SELL,100,150.89185555335916,15089.185555335916
1993-11-02,Stock_03,BUY,100,151.54047958019697,-15154.047958019697
1993-11-02,Stock_09,SELL,100,159.90028417521043,15990.028417521044
1993-11-05,Stock_06,SELL,100,159.7289620743513,15972.89620743513
1993-11-05,Stock_08,BUY,100,169.859366849837,-16985.9366849837
1993-11-05,Stock_10,BUY,100,179.10876030796905,-17910.876030796906
1993-11-05,Stock_11,SELL,100,232.6816434859,23268.16434859
1993-11-16,Stock_14,SELL,100,124.14974584420936,12414.974584420936
1993-11-16,Stock_15,BUY,100,56.89144418519119,-5689.144418519119
1993-11-17,Stock_06,BUY,100,155.23735266029982,-15523.735266029982
1993-11-17,Stock_08,SELL,100,167.49946533166124,16749.946533166123
1993-11-25,Stock_02,SELL,100,132.5068198469625,13250.681984696248
1993-11-25,Stock_03,SELL,100,152.7725260248814,15277.252602488139
1993-11-25,Stock_09,BUY,200,166.65662843274555,-33331.32568654911
1993-11-26,Stock_06,BUY,100,150.72360423723237,-15072.360423723236
1993-11-26,Stock_08,SELL,100,167.17019433492553,16717.01943349255
1993-12-01,Stock_14,BUY,100,132.48814920940214,-13248.814920940215
1993-12-01,Stock_15,SELL,100,62.20716397466328,6220.716397466328
1993-12-02,Stock_06,SELL,100,152.20606444732812,15220.606444732812
1993-12-02,Stock_08,BUY,100,161.62712809846732,-16162.712809846733
1993-12-07,Stock_02,BUY,100,134.60424964748972,-13460.424964748972
1993-12-07,Stock_03,SELL,100,157.39265929829537,15739.265929829537
1993-12-09,Stock_11,BUY,100,236.58565999089035,-23658.565999089034
1993-12-09,Stock_14,SELL,100,128.66637881969658,12866.637881969658
1993-12-10,Stock_01,SELL,100,113.45842734665798,11345.842734665799
1993-12-10,Stock_03,SELL,100,154.85158473963605,15485.158473963606
1993-12-10,Stock_09,BUY,100,170.26003026968155,-17026.003026968156
1993-12-10,Stock_10,BUY,100,171.61688443400874,-17161.688443400875
1993-12-13,Stock_01,SELL,100,111.83081017875084,11183.081017875083
1993-12-13,Stock_03,BUY,100,153.15752245104704,-15315.752245104704
1993-12-13,Stock_09,SELL,100,168.908758379355,16890.8758379355
1993-12-13,Stock_11,BUY,100,235.6747129113145,-23567.47129113145
1993-12-15,Stock_14,SELL,100,124.96042758359012,12496.042758359012
1993-12-15,Stock_15,BUY,100,55.74922864166344,-5574.922864166344
1993-12-16,Stock_02,SELL,100,125.4969485636359,12549.694856363589
1993-12-16,Stock_03,BUY,100,149.30744494404516,-14930.744494404516
1993-12-16,Stock_11,BUY,100,228.12690808802043,-22812.690808802043
1993-12-16,Stock_14,SELL,100,124.96042758359012,12496.042758359012
1993-12-17,Stock_02,SELL,100,127.13441909646804,12713.441909646805
1993-12-17,Stock_03,SELL,100,151.0784889019247,15107.848890192468
1993-12-17,Stock_09,BUY,200,154.49519661390414,-30899.039322780827
1993-12-20,Stock_01,BUY,200,108.28168747253362,-21656.337494506723
1993-12-20,Stock_10,SELL,100,171.0070357739286,17100.703577392862
1993-12-20,Stock_11,SELL,100,230.33923729356007,23033.923729356007
1993-12-22,Stock_02,BUY,100,127.64956471022435,-12764.956471022435
1993-12-22,Stock_09,SELL,100,162.60282795586355,16260.282795586354
1993-12-24,Stock_10,SELL,100,172.0524335837887,17205.24335837887
1993-12-24,Stock_11,SELL,100,236.9761135905497,23697.61135905497
1993-12-24,Stock_14,BUY,200,125.6552770854186,-25131.05541708372
1993-12-28,Stock_14,BUY,100,126.0027345462158,-12600.27345462158
1993-12-28,Stock_15,SELL,100,56.53998976652651,5653.998976652651
1994-01-04,Stock_01,SELL,100,117.0075345241774,11700.75345241774
1994-01-04,Stock_10,BUY,100,175.7983888795489,-17579.83888795489
1994-01-04,Stock_11,BUY,200,239.1883871362747,-47837.677427254945
1994-01-04,Stock_14,SELL,300,128.2031152892535,38460.93458677605
