Date,Cash,Stock_01_Shares,Stock_01_Value,Stock_02_Shares,Stock_02_Value,Stock_03_Shares,Stock_03_Value,Stock_04_Shares,Stock_04_Value,Stock_05_Shares,Stock_05_Value,Stock_06_Shares,Stock_06_Value,Stock_07_Shares,Stock_07_Value,Stock_08_Shares,Stock_08_Value,Stock_09_Shares,Stock_09_Value,Stock_10_Shares,Stock_10_Value,Stock_11_Shares,Stock_11_Value,Stock_12_Shares,Stock_12_Value,Stock_13_Shares,Stock_13_Value,Stock_14_Shares,Stock_14_Value,Stock_15_Shares,Stock_15_Value,Comm_01_Shares,Comm_01_Value,Comm_02_Shares,Comm_02_Value,Comm_03_Shares,Comm_03_Value,Comm_04_Shares,Comm_04_Value,Comm_05_Shares,Comm_05_Value,Comm_06_Shares,Comm_06_Value,Idx_01_Shares,Idx_01_Value,Idx_02_Shares,Idx_02_Value,Idx_03_Shares,Idx_03_Value,FX_01_Shares,FX_01_Value,FX_02_Shares,FX_02_Value,FX_03_Shares,FX_03_Value,FX_04_Shares,FX_04_Value,FX_05_Shares,FX_05_Value,FX_06_Shares,FX_06_Value,Idx_04_Shares,Idx_04_Value,Total_Value,_fx_exposure,_hedge_score,_rms_unhedged
1993-03-22,80111.70191035484,-200,-22347.013598480673,0,0.0,0,0.0,0,0.0,0,0.0,-100,-12547.23740780268,0,0.0,100,12126.395897780487,0,0.0,0,0.0,100,17127.144642232626,0,0.0,0,0.0,200,21951.442832937544,-100,-3692.0128414979536,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,92730.42143552419,"{'Crncy_03': np.float64(-22347.013598480673), 'Crncy_04': np.float64(0.0), 'Crncy_02': np.float64(-420.8415100221937), 'Crncy_01': np.float64(35386.574633672215)}",0.0,20927.11033953142
1993-03-23,80111.70191035484,-200,-21956.195096347805,0,0.0,0,0.0,0,0.0,0,0.0,-100,-12336.376886349424,0,0.0,100,11994.18333280732,0,0.0,0,0.0,100,16940.574798905727,0,0.0,0,0.0,200,21883.267586468577,-100,-3685.8622411780507,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,92951.29340466118,"{'Crncy_03': np.float64(-21956.195096347805), 'Crncy_04': np.float64(0.0), 'Crncy_02': np.float64(-342.1935535421035), 'Crncy_01': np.float64(35137.98014419625)}",0.0,20717.56047505897
1993-03-24,87220.16444598725,-200,-22329.44753551801,0,0.0,0,0.0,0,0.0,0,0.0,-100,-12381.106218501352,0,0.0,100,11962.454132212364,0,0.0,0,0.0,100,17251.522064014353,0,0.0,0,0.0,100,10890.50562937086,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,92614.09251756546,"{'Crncy_03': np.float64(-22329.44753551801), 'Crncy_04': np.float64(0.0), 'Crncy_02': np.float64(-418.65208628898836), 'Crncy_01': np.float64(28142.027693385215)}",0.0,17963.527072279445
1993-03-25,87220.16444598725,-200,-22448.012249036834,0,0.0,0,0.0,0,0.0,0,0.0,-100,-12434.351437812935,0,0.0,100,11946.589027748609,0,0.0,0,0.0,100,17127.144642232626,0,0.0,0,0.0,100,10884.824576897663,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,92296.35900601637,"{'Crncy_03': np.float64(-22448.012249036834), 'Crncy_04': np.float64(0.0), 'Crncy_02': np.float64(-487.7624100643261), 'Crncy_01': np.float64(28011.96921913029)}",0.0,17950.08067972873
1993-03-26,96767.43855692401,-100,-11224.006124518417,0,0.0,0,0.0,0,0.0,0,0.0,-100,-12398.14455738968,0,0.0,100,12010.053478933864,0,0.0,100,14690.594934864217,-100,-17661.977945726117,0,0.0,0,0.0,100,10589.411810884541,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,92773.37015397241,"{'Crncy_03': np.float64(3466.5888103458), 'Crncy_04': np.float64(0.0), 'Crncy_02': np.float64(-388.0910784558164), 'Crncy_01': np.float64(-7072.566134841576)}",0.0,3943.001534266111
1993-03-29,87275.90848522639,-100,-11210.830800861533,-100,-13365.186679769275,0,0.0,0,0.0,0,0.0,-100,-12372.587049057189,0,0.0,100,11893.705010091897,100,16472.831509763044,100,14640.487080424182,-100,-17699.295996111236,0,0.0,0,0.0,200,20292.584669532054,-100,-3738.580926306942,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,92189.0353029314,"{'Crncy_03': np.float64(3429.6562795626487), 'Crncy_04': np.float64(3107.6448299937692), 'Crncy_02': np.float64(-478.88203896529194), 'Crncy_01': np.float64(-1145.2922528861232)}",0.0,2395.8829759138403
1993-03-30,87275.90848522639,-100,-11307.4402649817,-100,-13708.812333052587,0,0.0,0,0.0,0,0.0,-100,-12376.849095492653,0,0.0,100,11756.202732520733,100,16961.24426289861,100,14565.32356288613,-100,-17699.295996111236,0,0.0,0,0.0,200,19928.998619642938,-100,-3725.401167969854,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,91669.87880556677,"{'Crncy_03': np.float64(3257.883297904429), 'Crncy_04': np.float64(3252.431929846023), 'Crncy_02': np.float64(-620.6463629719201), 'Crncy_01': np.float64(-1495.6985444381517)}",0.0,2440.0016949149467
1993-03-31,87275.90848522639,-100,-11722.413656558,-100,-14052.43898247933,0,0.0,0,0.0,0,0.0,-100,-12570.67209862871,0,0.0,100,11898.989681027104,100,17005.64445537744,100,14749.055834255592,-100,-17972.927066161894,0,0.0,0,0.0,200,20656.17464460712,-100,-3827.3222181217457,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,91439.99907854397,"{'Crncy_03': np.float64(3026.642177697593), 'Crncy_04': np.float64(2953.205472898111), 'Crncy_02': np.float64(-671.6824176016053), 'Crncy_01': np.float64(-1144.0746396765203)}",0.0,2215.967592736832
1993-04-01,87275.90848522639,-100,-11724.605532253881,-100,-14160.949882529787,0,0.0,0,0.0,0,0.0,-100,-12598.355706752167,0,0.0,100,11941.302340148284,100,17094.447879154653,100,14799.167160451629,-100,-18159.498764815948,0,0.0,0,0.0,200,20542.54836156196,-100,-3811.5071349122672,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,91198.45720527887,"{'Crncy_03': np.float64(3074.5616281977473), 'Crncy_04': np.float64(2933.4979966248666), 'Crncy_02': np.float64(-657.0533666038828), 'Crncy_01': np.float64(-1428.4575381662553)}",0.0,2265.532485239264
1993-04-02,87275.90848522639,-100,-11893.668794615889,-100,-14179.029885797136,0,0.0,0,0.0,0,0.0,-100,-12662.254401010156,0,0.0,100,12020.625845801951,100,17094.447879154653,100,14999.607257601778,-100,-18420.69914293162,0,0.0,0,0.0,200,21099.284961958405,-100,-3934.5156591157133,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,91399.70654627266,"{'Crncy_03': np.float64(3105.9384629858887), 'Crncy_04': np.float64(2915.417993357518), 'Crncy_02': np.float64(-641.6285552082045), 'Crncy_01': np.float64(-1255.929840088927)}",0.0,2243.6333689983912
1993-04-05,87275.90848522639,-100,-11922.21364693021,-100,-14124.779914560779,0,0.0,0,0.0,0,0.0,-100,-12721.88776654817,0,0.0,100,12015.341174866748,100,17227.651495410697,100,15241.805635996625,-100,-18470.44974057888,0,0.0,0,0.0,200,20951.585448027265,-100,-3925.7293857039613,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,91547.23178520573,"{'Crncy_03': np.float64(3319.5919890664154), 'Crncy_04': np.float64(3102.8715808499182), 'Crncy_02': np.float64(-706.5465916814228), 'Crncy_01': np.float64(-1444.5936782555755)}",0.0,2410.060269090412
1993-04-06,87275.90848522639,-100,-11911.234857578547,-100,-14287.547758851608,0,0.0,0,0.0,0,0.0,-100,-12888.022238134008,0,0.0,100,12195.14300323584,100,17183.249783522093,100,15367.082215608722,-100,-18532.640306796893,0,0.0,0,0.0,200,20690.257034260332,-100,-3899.3702172492463,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,91192.82514324307,"{'Crncy_03': np.float64(3455.8473580301743), 'Crncy_04': np.float64(2895.702024670485), 'Crncy_02': np.float64(-692.8792348981679), 'Crncy_01': np.float64(-1741.7534897858072)}",0.0,2441.4011361828166
1993-04-07,87275.90848522639,-100,-11922.21364693021,-100,-14251.376794739168,0,0.0,0,0.0,0,0.0,-100,-12956.178875971824,0,0.0,100,12327.352543211337,100,17138.848071633485,100,15509.057941611485,-100,-18607.26898625852,0,0.0,0,0.0,200,20917.497824792783,-100,-3894.098522846087,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,91537.52803972967,"{'Crncy_03': np.float64(3586.8442946812756), 'Crncy_04': np.float64(2887.4712768943173), 'Crncy_02': np.float64(-628.8263327604873), 'Crncy_01': np.float64(-1583.869684311825)}",0.0,2454.9444037916805
1993-04-08,90604.01364805723,0,0.0,-100,-14287.547758851608,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,17360.853592256968,0,0.0,-100,-18594.83087301492,0,0.0,0,0.0,200,21008.39335596857,-100,-3972.29747051295,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,92118.58449390328,"{'Crncy_03': np.float64(0.0), 'Crncy_04': np.float64(3073.3058334053603), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-1558.7349875593)}",0.0,1722.9961917460023
1993-04-09,97540.67360787484,0,0.0,-100,-14323.716730677183,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,17360.853592256968,0,0.0,-100,-19042.602949784643,0,0.0,0,0.0,100,10975.721416468772,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,92510.92893613875,"{'Crncy_03': np.float64(0.0), 'Crncy_04': np.float64(3037.1368615797855), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-8066.881533315871)}",0.0,4309.83694553864
1993-04-12,100149.72038785816,100,11636.783758224388,-100,-13925.840110014082,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,17005.64445537744,100,15509.057941611485,-200,-37463.30023738911,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,92912.06619566829,"{'Crncy_03': np.float64(27145.841699835873), 'Crncy_04': np.float64(3079.80434536336), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-37463.30023738911)}",0.0,23183.40344446338
1993-04-13,100149.72038785816,100,11898.062639661228,-100,-14016.263037649738,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,17138.848071633485,100,15659.390184321603,-200,-38358.829548311325,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,92470.92869751342,"{'Crncy_03': np.float64(27557.45282398283), 'Crncy_04': np.float64(3122.585033983747), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-38358.829548311325)}",0.0,23667.29572509764
1993-04-14,103208.19025681948,100,11713.628295772,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,15868.179854667085,-200,-39154.86508524765,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,91635.13332201092,"{'Crncy_03': np.float64(27581.808150439087), 'Crncy_04': np.float64(0.0), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-39154.86508524765)}",0.0,23947.127179954037
1993-04-15,103208.19025681948,100,11573.109109289424,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,15985.106861083847,-200,-39179.74131173485,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,91586.66491545789,"{'Crncy_03': np.float64(27558.21597037327), 'Crncy_04': np.float64(0.0), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-39179.74131173485)}",0.0,23950.50832823908
1993-04-16,103208.19025681948,100,11748.758092392645,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,15884.884208691767,-200,-39279.24250702937,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,91562.59005087453,"{'Crncy_03': np.float64(27633.642301084412), 'Crncy_04': np.float64(0.0), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-39279.24250702937)}",0.0,24012.897986031927
1993-04-19,103208.19025681948,100,11586.281327206743,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,15960.051197985826,-200,-39030.480242157304,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,91724.04253985474,"{'Crncy_03': np.float64(27546.33252519257), 'Crncy_04': np.float64(0.0), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-39030.480242157304)}",0.0,23886.07765792614
1993-04-20,102870.49468821817,100,11974.90873007862,-100,-14160.949882529787,100,14870.914461826977,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,15818.072000227054,-200,-39055.36388995313,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,92318.0761078679,"{'Crncy_03': np.float64(27792.980730305673), 'Crncy_04': np.float64(709.9645792971896), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-39055.36388995313)}",0.0,23970.165185891263
1993-04-21,100302.06158409093,100,11889.277278875225,-200,-28430.41166125346,100,14552.90139922803,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,16694.837030386523,100,15776.313718982357,-200,-39030.480242157304,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,91754.4991081523,"{'Crncy_03': np.float64(27665.59099785758), 'Crncy_04': np.float64(2817.326768361094), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-39030.480242157304)}",0.0,23961.952358446786
1993-04-22,100302.06158409093,100,11687.282307067577,-200,-28430.41166125346,100,13038.550665936109,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,16783.638934753963,100,15500.704896660145,-200,-38881.234015196984,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,90000.59271205828,"{'Crncy_03': np.float64(27187.987203727724), 'Crncy_04': np.float64(1391.7779394366116), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-38881.234015196984)}",0.0,23732.225204177947
1993-04-23,103112.21670079502,100,11726.802066559103,-100,-14215.20583062673,100,13401.99398629467,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,15567.520576880865,-200,-39005.6077263244,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,90587.71977357853,"{'Crncy_03': np.float64(27294.32264343997), 'Crncy_04': np.float64(-813.2118443320596), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-39005.6077263244)}",0.0,23806.925442861473
1993-04-26,103112.21670079502,100,11772.90909966163,-100,-14106.68895371569,100,13432.280824801082,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,15484.005750269474,-200,-39030.480242157304,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,90664.24317965421,"{'Crncy_03': np.float64(27256.914849931105), 'Crncy_04': np.float64(-674.408128914607), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-39030.480242157304)}",0.0,23805.317795579693
1993-04-27,103112.21670079502,100,11658.735901883476,-100,-13998.175065234944,100,13371.70714778826,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,15383.783097877395,-200,-38607.59552383769,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,90920.67225927152,"{'Crncy_03': np.float64(27042.51899976087), 'Crncy_04': np.float64(-626.4679174466837), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-38607.59552383769)}",0.0,23570.30296812214
1993-04-28,100974.58614647659,100,11757.542676743757,-200,-28466.575652361884,100,13583.716275614763,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,16384.026566576053,100,15433.896159951437,-200,-39105.10892161893,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,90562.08325138179,"{'Crncy_03': np.float64(27191.438836695193), 'Crncy_04': np.float64(1501.1671898289314), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-39105.10892161893)}",0.0,23826.652055593306
1993-04-29,100974.58614647659,100,11696.064562114016,-200,-28936.809143401326,100,13720.007048893614,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,16606.035126019087,100,15083.123820091174,-200,-38756.85288276095,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,90386.1546774322,"{'Crncy_03': np.float64(26779.18838220519), 'Crncy_04': np.float64(1389.2330315113759), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-38756.85288276095)}",0.0,23564.53131403981
1993-04-30,93385.22225819627,0,0.0,-200,-29081.492999851078,100,13795.724145159644,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,16295.226181618395,100,15058.071628749161,-100,-19229.169082457236,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,90223.58213141515,"{'Crncy_03': np.float64(15058.071628749161), 'Crncy_04': np.float64(1009.4573269269604), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-19229.169082457236)}",0.0,12222.16704264383
1993-05-03,93385.22225819627,0,0.0,-200,-29334.680783347274,100,13947.162112536555,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,16517.2301828321,100,15133.231674531205,-100,-19540.120058220164,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,90108.0453865287,"{'Crncy_03': np.float64(15133.231674531205), 'Crncy_04': np.float64(1129.7115120213803), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-19540.120058220164)}",0.0,12370.400568545529
1993-05-04,93385.22225819627,0,0.0,-200,-29587.88251285149,100,13992.591112014557,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,16739.240261684907,100,15108.17774731119,-100,-19589.870655867424,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,90047.47821048801,"{'Crncy_03': np.float64(15108.17774731119), 'Crncy_04': np.float64(1143.9488608479733), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-19589.870655867424)}",0.0,12382.73683555255
1993-05-05,93385.22225819627,0,0.0,-200,-29949.592153975886,100,14038.02011149256,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,16428.431317284212,100,15433.896159951437,-100,-19788.88046776508,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,89547.09722518352,"{'Crncy_03': np.float64(15433.896159951437), 'Crncy_04': np.float64(516.8592748008869), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-19788.88046776508)}",0.0,12550.618354822262
1993-05-06,93385.22225819627,0,0.0,-200,-29624.05048853364,100,14022.87795052097,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,16561.634933540256,100,15358.729170657378,-100,-19652.059366758287,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,90052.35445762295,"{'Crncy_03': np.float64(15358.729170657378), 'Crncy_04': np.float64(960.4623955275838), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-19652.059366758287)}",0.0,12480.149108738811
1993-05-07,93385.22225819627,0,0.0,-200,-29660.226433363234,100,13977.446434479734,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,16428.431317284212,100,15275.212608167982,-100,-19614.74502702748,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,89791.34115773748,"{'Crncy_03': np.float64(15275.212608167982), 'Crncy_04': np.float64(745.6513184007126), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-19614.74502702748)}",0.0,12436.100057782041
1993-05-10,93385.22225819627,0,0.0,-200,-30673.007451650938,100,14053.163530745764,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,16339.627893507,100,15283.563917241323,-100,-19502.8038631622,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,88885.76628487722,"{'Crncy_03': np.float64(15283.563917241323), 'Crncy_04': np.float64(-280.2160273981717), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-19502.8038631622)}",0.0,12389.76599415205
1993-05-11,89380.2924243505,0,0.0,-200,-31070.89104531805,100,14053.163530745764,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,16295.226181618395,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,88657.7910913966,"{'Crncy_03': np.float64(0.0), 'Crncy_04': np.float64(-722.5013329538942), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(0.0)}",0.0,361.2506664769471
1993-05-12,90285.59437567991,0,0.0,-200,-31577.278566031608,100,14083.451627533794,0,0.0,0,0.0,-100,-12870.984719816806,0,0.0,100,11994.18333280732,100,16428.431317284212,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,88343.39736745683,"{'Crncy_03': np.float64(0.0), 'Crncy_04': np.float64(-1065.3956212136), 'Crncy_02': np.float64(-876.8013870094856), 'Crncy_01': np.float64(0.0)}",0.0,689.9000837010512
1993-05-13,99774.79409190272,0,0.0,-200,-30962.379149124165,100,14038.02011149256,0,0.0,0,0.0,-100,-12862.466370943772,0,0.0,100,11957.164419614368,100,16339.627893507,0,0.0,-100,-19701.815530387008,0,0.0,0,0.0,100,10123.56812487325,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,88706.51359093495,"{'Crncy_03': np.float64(0.0), 'Crncy_04': np.float64(-584.7311441246056), 'Crncy_02': np.float64(-905.3019513294039), 'Crncy_01': np.float64(-9578.247405513757)}",0.0,4819.34397753525
